ID	apKa1	bpKa1	atoms
837229	9.57	-3.24	15,7
2834477		2.62	17
9595087	11.05	2.55	4,13
5899500	11.67	1.53	4,3
1110074	13.48	2.67	12,9
3574315		-7.13	19
845813	11.79	5.36	8,10
901026	13.10	1.62	8,18
1480225	12.08	-4.84	8,10
1486494	13.29	4.91	22,11
1486498	11.58	5.15	10,17
5525115		-1.42	8
3782422		4.54	7
1470962		-2.27	19
1485610		4.69	15
1479843		1.28	4
1476513	14.79	4.70	9,12
1476061		4.68	7
4265899	13.01	-1.01	15,15
9607485		4.80	5
11958786		0.70	18
1484237		0.81	8
1487353	5.97	0.65	22,12
5169124	15.82	-5.17	20,22
3698321	12.61	-0.77	10,12
1486786	19.26	-1.43	1,13
1479834		2.22	4
1481095	13.01	-0.67	16,10
2768255	14.40	5.46	10,15
1480923	9.37	3.45	11,7
3849951		5.12	7
2767673		-3.68	9
5823053		1.49	15
1480702	7.74	4.19	6,18
1480761		-3.69	8
1490179		-1.21	6
1482619		0.60	16
3719369	14.37	5.46	10,15
1474692	14.35	-3.08	18,18
1474992		-3.20	11
5916970	15.94	-3.01	12,18
1479579		-0.52	11
1926999		0.39	13
1481102	13.03	-0.67	7,16
9619308		1.49	15
6280709		1.49	15
1481929	9.02	2.92	14,18
1478099	10.60	1.72	14,6
1474259		4.54	15
1490177	11.50	-1.19	12,14
1490175		-1.17	6
1484761		-3.56	7
1474985		-3.20	11
1490186		-1.19	6
9581649	12.06	0.90	19,3
3609290	13.17	-4.65	12,11
1473679	13.20	6.29	7,19
3841604		1.50	16
2766821		2.16	14
5939214		2.60	12
2767890	10.71	1.48	20,8
1477534		4.91	11
1481273	11.18	-3.65	9,17
4318242		2.19	18
2766683		7.10	2
3385214	10.63	6.79	12,23
1474527	8.02	1.64	15,15
1483714	13.55	3.97	15,11
1488235		3.82	28
11958791	11.60	2.09	19,10
2766428	11.08	-3.10	17,14
4358481	9.59	-6.60	10,9
1478380		-7.00	8
3840272	10.62	-1.31	13,16
1482682		4.62	2
1477494		4.87	11
2765953	12.99	7.36	7,13
1484969		-2.53	12
9657184	8.46	4.89	8,17
11958792	10.28	2.09	19,10
1475833		1.89	11
2726190		6.42	13
1482465		2.77	10
5854588		-2.02	10
3727893	15.06	-1.71	5,4
6404513		-2.06	8
5904585		-0.13	7
4359989	17.46	2.02	8,14
91735	10.27	0.60	16,13
3714053	10.42	6.46	25,11
2766157	8.02	1.64	7,7
2763478		-7.00	8
5214371			
5525230	11.16	2.11	15,9
3778136	6.77	0.68	9,12
4298774	12.95	1.46	9,22
2737848	13.13	-6.57	9,11
1473605		3.45	8
3253929	8.33	2.61	13,5
9581611		0.39	16
2764477	14.10	-4.83	14,2
1484288	16.37	4.93	8,3
3784685		-3.71	13
11958795	12.07	2.08	7,20
5909558		-2.02	10
1477616	11.62	2.25	11,9
11958796	13.44	2.42	9,15
1489168	10.59	4.55	11,23
1473615	12.88	-6.37	9,8
1472618	14.54	-0.03	17,11
1477039		2.82	8
1484093		-9.81	15
11958799	14.51	2.52	10,16
1472565		2.24	12
1483512	16.94	1.16	21,9
1477533		4.87	10
1472628	13.10	-0.04	10,17
9635684		1.60	9
6053618		1.60	10
1477606		3.74	23
1489238		4.39	2
1472483		-0.48	13
1486096	10.31	3.57	16,8
2763735		-5.40	18
1475818		-0.36	13
5930173	16.93	5.63	7,3
1477535		4.87	12
5374477	17.46	-0.36	5,2
1472640	14.47	-0.03	17,11
1484951		-2.53	11
1472386	14.22	2.61	10,9
1476942		0.98	13
6080298		-0.13	7
2766439	11.13	4.36	17,22
1485946		1.37	13
1485940		3.69	4
1480501	9.97	-4.31	3,2
9559946	16.01	-2.75	18,20
2766468	10.36	3.19	12,10
4594452	3.92	-7.44	14,12
3729046	10.63	6.32	12,20
11958801	9.74	2.06	7,19
1472458	4.78	3.17	14,5
2768168		5.39	15
3758610	11.02	3.84	11,22
1483614	12.61	-0.18	9,11
679916	13.13	6.49	16,13
1473292		1.46	19
1484094		-9.81	15
1255045	12.16	2.09	7,20
11958805	12.20	2.09	7,20
2764741		-2.94	12
1473601		3.49	8
1473604		3.73	8
2798577		1.14	8
11958809	13.43	2.33	15,9
1482558		1.12	8
1485902	15.73	2.38	2,4
4671907	13.55	1.70	10,20
11958811	13.41	7.88	8,13
11958812	14.66	7.86	6,11
1479960		0.84	11
3265032		0.89	7
1472468		-0.43	10
3767720	10.62	4.82	12,22
1477555	11.60	3.84	9,20
3821190	10.63	6.79	12,23
3725923	5.60	-4.58	12,2
1472407	13.94	1.50	9,18
1489229	10.61	-1.56	13,16
3773687	10.82	2.54	15,13
3780872	10.59	6.32	4,12
3836199	4.78	-7.44	14,12
1481484		6.46	33
11958817	11.64	2.08	7,21
11958818	12.25	2.09	7,20
5171702		2.19	7
1472265		0.80	10
4441753		3.60	8
3737039		2.86	28
1473648		-4.73	2
1476974		2.81	16
1477003		2.81	17
1475804	12.88	-0.36	8,17
1475806	13.01	-0.36	7,16
1475811	13.10	-0.36	8,17
1475812	13.18	-0.36	8,17
3595012		-0.36	13
1481870	6.72	0.70	24,11
3520283	9.56	-2.15	16,2
3762469		1.41	18
3551310		1.41	17
2768724	9.60	-4.64	5,17
1482150	14.29	1.91	14,15
3647987	8.57	1.06	6,8
3758448	4.78	1.80	15,11
1472461	4.79	3.17	14,5
1481855	6.72	0.70	25,12
3843100	9.65	-4.83	4,14
3519473	9.65	-7.99	4,3
1487676	8.02	1.64	7,7
1483715	11.63	3.97	15,11
1483722	9.94	3.97	15,11
1475905		-0.71	8
4268460		1.50	6
1478785		1.53	6
1473636	6.51	2.25	11,18
1473640	6.51	2.25	11,18
1473628	13.20	6.49	16,13
3794421	13.57	-3.43	21,21
1484972		4.22	11
1481622		1.85	19
11958824	16.63	-5.81	9,10
2768692	14.85	-0.60	4,11
1483710	13.91	3.97	15,11
2726179		6.72	10
5524935	17.89	3.77	9,7
4316546	12.82	1.46	11,24
1475980		-0.68	13
1475987		-0.68	12
1473674	13.14	6.29	9,21
9659653		-0.09	12
1481604		2.60	12
1481603		2.60	18
6183794		2.60	12
9581920	13.59	1.68	18,6
1483213	15.12	1.13	3,9
1483219	15.32	1.98	3,9
1483251	14.69	1.18	4,10
3793688	13.96	-3.66	6,5
5375260	17.36	-0.37	5,2
9658376	5.83	1.98	8,11
3823502	13.67	-6.64	9,11
3365049	9.77	-8.73	10,9
1488323		-4.55	10
3365190	10.92	-4.44	18,2
11958830	14.54	0.72	13,10
4441219	9.59	-6.60	10,12
1475543		-1.69	13
3178012	10.66	2.94	30,23
6870930	9.51	4.38	9,5
1442634	10.74	2.88	18,13
2884944	15.16	-3.94	16,18
5447884	10.53	0.94	9,10
5761104	10.51	0.66	10,11
1471864	11.61	1.47	8,6
3168483	9.63	5.16	19,11
1482584	5.36	1.11	11,8
1473797	13.18	-3.07	4,14
11958834	16.49		10
1374541	13.19	2.96	18,25
1452521	12.32	1.21	22,8
1172453	8.23	-3.82	26,12
9594082	11.63	0.91	4,3
2166682	10.62	0.31	11,3
1169033	8.29	-0.56	8,13
3216679	14.86	4.73	17,13
3141844	12.12	-4.18	20,22
3721751	9.34	-1.30	13,6
1098592	10.79	-6.81	12,11
5708099		1.27	7
5740149	10.53	3.64	24,31
3777951	12.52	1.12	20,12
3811869	13.29	-2.00	16,13
1479969		-2.28	7
1485561		-0.29	12
1472014		-0.68	7
3750713	13.11	2.48	19,14
741915	19.43	-6.65	8,5
1474409		2.31	8
1374312	8.95	-0.38	17,10
9595185	9.63	-4.47	17,3
1475681		-1.59	9
3393240	17.11	1.00	5,11
1484232	11.30	0.10	7,14
1478505	13.26	-2.29	22,21
1478504	13.08	-2.30	7,9
1471855		-1.85	10
3826552	9.27	-0.94	15,7
9581886		4.82	5
1471763	13.76	-0.06	20,12
1110072	12.85	1.35	21,16
1475530		4.79	6
2767872	11.84	-3.17	10,9
5110519	11.53	0.10	4,11
1133285	14.23	1.92	8,16
724157	9.19	-4.88	12,8
1472012		-0.68	16
1449685	10.64	-1.07	17,19
1113554	10.44	0.17	9,11
5331702	9.40	0.07	8,12
2964135	15.26	8.47	13,15
3168330	9.05	7.67	10,16
1442591	9.88	0.21	7,10
1213087	10.84	-1.58	7,10
1440349	13.90	3.55	8,22
1072346	10.66	2.26	21,16
3716917		1.02	9
9591335	10.68	4.04	14,27
2861807	3.68	7.44	13,3
1475683		-1.59	17
3707799	13.95	-1.31	4,11
3132120	10.62	-0.47	11,10
9560016	10.16	1.15	13,12
3780285		0.97	9
2906514		1.84	12
1476742		1.76	8
3706569	7.46	0.92	11,24
3738890	10.37	-5.38	15,14
3702181	13.48	-4.94	18,8
6346570	10.66	-0.43	18,6
9581768	13.09	-6.06	7,9
2765842	13.28	-6.90	15,5
5905829	5.02	-0.39	11,7
1478763		-0.71	9
5707079	10.36	-0.15	15,16
5524483	6.49	0.59	22,4
5707072	10.36	-0.25	14,15
1488444	6.53	-0.79	11,13
1474089	4.08	1.70	25,15
1486875	10.00	1.93	18,6
1478885		2.86	9
1478884		2.85	15
2769287	3.63	-4.00	20,10
1479264	12.73	1.14	19,11
5524488	6.49	0.58	11,20
5133883	9.08	-1.43	10,15
3765222	18.76	4.14	2,9
6415102		-2.21	12
3851062	10.63	6.79	16,27
3712103	10.59	6.32	11,19
2766139		-2.21	15
1481979		4.34	14
1474442	13.65	1.50	8,17
1474625		1.16	8
3698352		0.54	15
9581780	13.09	-6.06	7,9
9581781	13.09	-6.06	7,9
11958847	6.04	-0.18	5,5
5922508	5.08	-0.37	11,7
3799510		0.33	6
3382829		1.18	6
5846147	19.73	-4.81	15,8
1483026	10.12	-3.38	11,16
4594206	10.62	-5.37	15,14
6404569		1.63	17
3421586	9.63	-1.43	10,15
11958848	6.04	-0.31	5,5
1480803	8.64	-0.85	13,11
3799501		0.33	6
2765866		-6.90	5
11958850	6.04	-0.31	5,5
3759299	11.49	1.80	9,6
1488513	11.80	3.84	7,18
3807916	7.39	-6.51	21,12
1480798	10.16	-0.85	10,15
3762662	12.27	-4.07	16,15
1478886		2.85	9
5915668	5.02	-1.28	11,7
1486797		-1.41	8
3738180		-1.03	11
5106210	10.20	2.47	16,17
6404629	13.87	1.14	18,10
1484362	8.65	-0.55	13,11
2768698	9.34	-1.30	13,6
1484382	8.65	-0.55	13,11
1476733		1.76	19
2763924	4.82	1.30	22,11
3576264	10.40	-5.78	15,17
2769286	3.63	-4.14	20,8
4329176	12.23	-4.39	16,15
5707376	14.83	-0.01	4,10
3504941		2.14	10
3323365	11.49	1.80	9,6
1472905	11.49	1.80	9,6
1473019	9.43	2.33	12,11
3774783	9.37	2.33	12,11
2766134	15.13	-2.07	16,15
2766138	15.16	9.30	16,20
327954		2.14	6
1488501	11.96	3.84	4,15
3370714	13.60	-4.93	18,8
3472199		-8.08	3
1476007		3.15	9
3568879	11.54	-4.88	7,9
1483025	9.34	-3.38	10,15
4322088	12.46	-4.00	16,15
5818015	6.74	-0.03	7,7
3750330	16.72	4.08	4,11
3830300	10.16	-5.38	15,14
2765898	10.48	-4.09	18,20
6105854		-5.25	17
3748089	11.53	-4.45	16,15
5524857	7.85	1.80	13,9
5707370	14.83	-0.01	4,10
3820364		0.91	13
3520883		9.40	16
1482886	12.36	1.29	10,7
1480657		1.09	13
868317	12.25	5.53	8,5
2856996	18.84	-5.55	24,23
873062	15.13	-0.97	13,12
5335108		3.91	14
6896342		4.84	11
2978600		3.13	10
11958863	15.60	9.05	19,16
2978558	12.95	0.85	4,14
3764897	12.96	-3.97	4,10
3761375		5.13	7
872849	12.61	2.76	4,7
817655	4.98	-0.46	11,13
5843062	5.02	-0.54	12,8
2857215	10.36	-6.87	11,28
5341526	11.75	1.43	13,14
2251334	14.98	-0.31	6,8
5722573		-2.03	4
790936	14.10	-0.88	13,12
5721735		7.62	10
5721718		8.70	6
9585859	19.20	2.06	15,14
1022762	10.43	-2.51	13,15
9619313	11.57	1.37	23,24
6896381	9.67	3.51	19,26
5335192	11.59	1.58	10,11
2844894		-5.03	8
756597	9.15	-0.77	13,19
1490196	9.53	1.54	11,14
2978935		3.27	10
2815878		3.39	8
2978676	18.82	-1.00	8,14
1256383	6.94	2.11	15,21
5509203	10.92	1.16	10,11
2234361	8.05		9
5724239	11.71	2.87	4,20
3825639		-0.81	17
5872927	6.53	1.98	5,8
5524102	13.16	-2.87	12,19
1477913	19.56	1.05	1,11
1043839		-0.42	16
5396087		-4.82	13
1345238	12.10	4.04	21,27
1345262	5.26	-7.06	13,9
6864414	9.95	0.97	9,8
3731145	19.35	0.38	7,13
1344689	5.46	0.55	17,8
9632598	10.53	1.25	17,16
5193459	15.70	4.34	9,11
1474408		2.31	8
6897109	10.69	3.69	11,20
310094	11.35	-3.90	15,14
1608349	12.00	4.82	26,32
5335807	7.75	-3.40	22,21
2283201		-3.97	12
872872	11.92	2.76	9,12
2908270	13.27	-2.80	10,7
5343466	18.97	4.96	28,16
1344672	9.80	-3.48	10,17
1363961	15.43	-4.37	21,2
776746	12.70	5.32	13,24
2866273	13.59	-0.87	17,17
1356871	9.83	-4.87	16,11
6862797		8.00	16
1491130	3.47	1.62	22,9
2981360	11.70	2.14	11,17
1256349	9.95	-0.55	11,19
5732085	13.21	-2.92	14,33
886487	10.49	0.00	8,12
9567331		6.52	16
2892895	7.67	-0.15	11,24
5343479	9.06	7.89	9,12
11958868	8.77	0.10	17,19
5343485	18.89	3.50	20,8
2251897		-4.37	10
5731126		-0.29	13
691378		0.00	10
1255567		2.11	12
6116253	11.73	0.68	4,3
1258752		-2.83	18
2983139	9.62	-1.08	11,8
2983055	17.17	9.30	24,19
979802	10.96	2.03	18,8
3784439	5.98	-0.02	22,12
9567324	10.63	7.25	25,10
873372	9.77	-4.87	15,11
21787845	8.77	0.09	16,18
5336362	12.75	3.29	4,13
872713	12.50	2.76	11,7
3379732		0.28	11
16413233	10.01	3.43	11,12
5465093	11.83	0.80	4,3
5731085	8.26	-2.70	10,20
2198843	7.56	1.28	26,15
1488440	10.09	-1.56	10,12
2982092	10.09	1.27	11,6
2981764	10.52	-0.10	11,13
5641046	11.77	0.97	10,11
2283286		-4.43	2
783054		8.27	3
5335106	10.83	4.18	10,14
5341081	10.84	0.71	9,4
2858180	13.59	4.52	12,9
3767066	11.59	-3.76	14,13
2250420	10.32	-6.94	20,10
1321983	13.38	-3.79	18,20
2908925	11.57	-4.02	13,19
5732244	8.25	1.63	11,25
2908796	13.63	-4.08	11,7
693383		3.21	17
2983080	7.66	1.83	13,25
1258340	14.19	1.05	9,5
2060430	15.64	5.17	11,9
2238533	7.16	4.14	8,28
1258225	9.21	-4.92	12,20
2982742	9.74	-4.58	26,2
2238272	9.36	-2.90	10,27
2238214			
2982322	17.17	9.80	24,19
2981354		2.41	8
2981294	14.08	8.48	31,15
3746305	12.99	-3.20	16,16
1341811	6.87	-0.58	12,11
5732207	11.68	-4.25	26,26
2982245	13.89	8.47	10,11
2982169	5.94	-1.12	10,8
2981737	13.17	-2.94	11,5
757113	13.88	-3.87	7,9
2237714	9.53	3.45	8,6
1257372	13.09	-2.83	7,15
2283424		-4.42	14
2283364		-4.42	14
882445		-4.90	4
2283109		-4.41	13
2983415	11.39	-0.36	7,3
2239013		-3.03	20
871208	16.13	2.42	9,9
4637425	8.77	4.25	12,24
1476361	5.87	7.51	18,11
3695752	10.71	-2.00	13,8
2898275	11.82	-2.93	18,20
1322118	6.86	-0.58	12,11
979778	15.02	2.04	11,20
1258491	5.54	-5.84	8,13
2238869	7.16	4.14	9,29
732106	12.40	-4.91	12,16
1474451		1.05	14
1474403		2.31	18
5524862	7.71	0.97	11,7
6505433	9.27	2.23	26,3
5725668	15.47	6.68	12,18
5725687	10.69	1.32	15,16
5342516	11.59	2.03	13,14
5510106	10.69	1.37	10,9
867089		2.66	18
2869583	9.02	-0.57	21,10
2856656	10.36	-6.87	23,17
2854421	11.78	8.54	7,2
5511356	9.82	0.02	11,12
5335116	11.86	1.66	11,12
5340350	11.12	4.77	7,9
1376406		9.07	2
5721715		8.39	6
979812		-0.23	6
1485116	13.71	-0.52	8,10
4362481	10.66	4.39	11,5
2869867		7.98	14
5921108	6.53	1.98	5,8
5335845	10.68	2.56	17,20
2858758	11.91	-6.86	19,5
5334520	11.59	1.47	10,11
738566		8.33	12
5335914	8.74	-0.41	22,14
867600	15.19	-3.36	8,16
786590	10.37	-3.79	16,8
5925775	8.69	1.67	8,19
2248752	16.75	-2.18	12,12
5722799	13.11	4.60	13,10
2256906	19.25	-2.09	1,6
5392442	11.63	2.37	12,8
6896191	9.60	1.24	21,12
6896139	11.69	1.02	12,13
871385	12.17	-3.99	11,10
2257324	14.69	-0.40	12,14
9566970		2.72	9
1324253		-3.75	14
6896805	10.36	0.81	13,12
2851650	15.56	-0.56	8,8
2851629	10.64	9.09	9,4
5340559	3.77	-3.51	13,18
5340558	15.01	-2.93	13,11
5508897	9.60	1.20	20,11
2851169	10.33	4.60	17,18
2856609	13.05	-4.12	3,9
2856552	14.26	5.11	17,7
2856523	11.10	4.94	8,14
1360706	12.84	-2.04	13,12
732170	5.29	-5.24	8,13
9566544	11.29	1.94	16,12
5334529	10.62	-1.87	8,7
2850927		6.21	14
5340423	9.28	2.40	9,8
1355735	11.20	4.95	8,15
1266946		-6.83	16
1217750	13.40	1.53	11,20
2915529	11.93	-3.95	6,5
2288767	10.26	-4.64	10,23
2256079	9.62	1.04	14,7
2257517	11.63	-5.50	7,9
1391250	10.84	-1.59	7,10
1321363	12.62	-4.88	11,12
704266	15.51	-4.34	9,11
1362004	15.21	-0.30	17,19
5728143	16.64	-5.79	9,10
876358	13.65	-1.66	10,4
5512367	11.56	1.27	15,16
973021	6.41	2.24	16,15
1266826	14.19	1.55	19,6
1266900	9.35	1.52	28,19
2843791	8.73	-0.41	6,12
2059021		10.13	14
2974834	14.29	1.63	2,12
1252042	4.04	0.76	25,14
1252212	9.07	6.96	10,2
839597	11.73	5.38	8,10
2230025	14.88	5.02	18,23
6898195	17.23	-2.83	16,18
678304		-7.06	17
678302		-7.06	17
5339115	0.92	-4.32	5,7
693357		-1.02	9
1363311	14.95	-1.35	8,10
5346232	16.33	-4.84	10,2
2294204	11.43	-4.60	13,9
1363467	12.97	5.32	11,22
667824	14.47	3.08	3,5
1181849	5.37	-6.20	19,15
9592343		1.62	15
9594647	9.50	1.98	5,6
3129525	8.73	-0.41	7,10
3168636	8.29	-0.56	8,13
5339218	10.89	1.26	10,11
3157351	10.39	-1.54	5,8
948551	9.84	2.97	10,19
5395106	9.05	-0.52	10,11
5340952	11.80	3.05	11,19
2915906	13.35	-3.88	6,5
6898388	9.05	-0.39	10,11
5333156	10.43	0.73	9,8
707786		0.02	11
5339344	11.51	-3.18	8,7
9585206		1.74	9
5512669	9.18	0.70	27,7
1886670	13.89	-4.28	17,19
2220758	11.31	0.87	20,17
1257041	11.46	0.82	20,17
2294260	9.79	-4.38	7,6
1326252		2.83	15
1326324	10.35	-6.87	11,30
2920681	11.31	-5.09	12,8
720822	7.82	-2.32	11,10
1326381	11.40	-2.85	12,9
3094436	11.75	0.44	18,15
1463775	11.55	-2.18	9,17
834228	9.09	0.53	18,15
3193321	10.68	-3.58	17,6
759425		-0.69	7
2228103	15.86	4.80	13,15
5753381	11.78	0.73	12,11
11958881	11.20	-3.70	25,8
1254624	5.29	1.47	14,8
948450	9.74	-1.67	12,15
3215186		0.33	8
2980658	13.22	-2.95	9,18
2981167	8.23	5.05	13,23
1518596		5.20	9
2976172	14.76	8.93	27,21
2230092	10.65	-4.88	12,8
2230146	6.69	0.59	14,12
2979969	14.36	8.71	16,3
2236682	13.84	1.30	10,6
2236962	7.85	-3.94	8,20
2237144	7.99	1.71	14,21
681024	15.02	-1.94	14,16
1251205	5.17	-2.85	11,24
2965319	8.72	-1.83	29,14
2220529	11.81	4.30	20,16
2960667	8.72	-1.56	26,11
2981191	11.80	-0.12	19,6
5735193	8.08	5.37	16,3
2920380		-3.30	13
874021	5.89	-0.96	20,12
2871272	13.43	-4.06	5,4
786403	10.38	-4.86	9,8
2790677	11.80	-3.94	14,13
1565305	12.84	-3.64	14,13
2230158	13.88	1.53	10,19
2237279	13.98	-2.82	8,10
5340938	11.66	1.25	11,10
1358597	9.86	-5.67	16,11
6898200	17.84	-2.74	19,21
6898171	18.01	-2.74	21,23
6898169	17.84	-2.74	19,21
2965349	10.77	-0.08	13,15
2231259		1.86	11
2974705	12.15	1.22	20,4
1254644	5.29	1.47	14,8
1235801	10.61	3.33	11,4
1266366	15.40	0.03	3,16
3134119	13.71	-3.28	9,17
2833410	12.63	2.24	25,22
9590638	11.56	0.16	15,16
6870964	11.50	-0.03	12,7
1723513		8.63	11
1090024	12.52	2.01	16,7
2887603	13.28	-3.55	23,23
11958885		7.46	10
1105350		-0.57	11
5339113	0.90	-3.65	5,7
1012487	10.61	0.83	20,17
2220615		-0.31	17
2012165		3.05	10
1254297	3.55	-4.04	30,20
2880645	14.22	-3.86	8,10
5345688	9.59	-5.17	12,12
5346051	16.75	-4.83	11,2
2830366	14.34	-4.83	13,3
808178	12.94	-2.33	8,10
2294491	13.35	-0.38	7,27
5346227	18.97	4.93	25,14
2879195	10.86	3.44	12,5
9586257		2.11	13
5395188	11.71	3.44	9,15
5728169	11.78	0.79	11,10
5345855		5.18	11
1940329	9.04	3.43	11,17
2230147	9.90	-7.50	7,13
2229952	7.85	-3.96	9,21
1252378	14.26	-4.14	8,10
1251600	7.16	-1.36	8,20
1250504		5.70	13
2973578	13.68	-2.69	24,13
2979944	7.66	1.83	13,25
2878615	13.59	4.51	15,10
1266747	16.23	-4.84	11,2
2294537	8.76	-2.07	29,21
1581708	11.42	-4.34	13,9
606276	9.78	0.19	17,19
1182987		-5.12	11
2224676	13.88	3.54	14,8
2230163	13.67	-5.03	10,12
2976100	13.67	3.76	21,18
2960486		-1.27	8
2220468	12.58	4.29	9,27
1249995	14.23	2.10	9,5
1250831	9.19		12
2973719	13.25	0.88	5,15
2973414	13.66	-2.73	19,13
2973263	14.63	-0.98	10,9
2968086	15.47	-6.50	10,18
5390201	9.40	2.46	8,12
3207506	13.95	-0.59	16,11
1153237	10.64	3.12	16,10
2234665	11.90	-6.15	11,13
2979098	11.25	-2.53	11,16
2235276	9.18	-4.01	8,6
2061000	12.60	-0.90	15,19
2060089		4.39	10
2979693	10.08	1.08	11,25
2301800	13.12	0.85	20,27
5740854	12.66	1.84	17,20
2224644	8.24	-4.91	8,19
1186342	10.14	-4.66	11,33
2968636		-3.37	20
5765137	9.13	1.76	16,21
3115024	8.01	4.61	9,21
947732	10.37	3.05	14,18
5340935	11.57	1.22	20,19
6537362	8.73	0.19	22,14
9566665	8.82	4.26	9,18
935329	12.21	4.82	8,5
1090028	11.55	2.01	16,7
3122353	10.86	2.08	5,6
5333124	11.28	-0.32	4,8
2969067	6.50	-0.40	7,5
1266660	14.05	1.83	9,7
9567394	13.74	6.69	8,15
1249631	12.56	-0.88	18,9
2973302		-2.52	7
1249963	6.36	5.29	9,20
1250182	12.79	-5.09	7,9
2147019	9.58	2.60	19,9
1250240	11.06	-3.99	10,12
1250203	13.57	-2.92	9,17
2231882	7.86	-0.90	23,13
5333361	10.93	0.64	10,11
780975	10.82	1.34	15,14
742856	16.44	2.22	9,8
2114626	13.43	-3.61	11,13
2289680	15.18	-3.58	12,14
2289625		-2.79	16
2915916		6.94	2
1505243	7.88	-3.97	13,29
2228813	12.85	-5.09	14,16
2974110	13.66	1.18	16,10
1251011	14.19	1.07	19,13
2228974	12.21	-4.03	12,20
718369	9.15		12
714532	9.02		12
1822243	13.33	-1.42	11,13
5721594	11.51	-3.19	8,7
1262912	7.48	1.41	11,6
1218686	13.45	-3.91	20,19
1253830	12.96	-6.74	3,5
2231754	8.43	-7.91	12,15
2231792	15.00	-1.18	11,10
2844893		-5.03	9
2244588	11.95	0.78	8,8
1040545		-4.61	7
2968126	13.59	-4.85	10,12
1181429		-4.64	2
1769017		-0.64	16
1299711	13.86	1.60	4,12
2795439		1.73	5
9562082	7.70	5.65	21,3
2907103	12.61	1.44	11,8
2954577	12.93	3.29	18,11
6895717	9.30	-2.29	21,10
6862758	11.22	1.17	10,11
886085	10.57	0.00	8,12
962494	12.42	-4.13	5,4
2926312	13.19	-4.88	10,21
2204633	13.81	-2.54	10,9
2852690	19.67	4.17	8,15
608203	16.42	7.30	9,7
1293548	11.40	-3.06	19,26
2936400	10.08	-1.24	7,5
5338859		2.32	14
6896980	11.75	1.20	13,14
9585692		0.53	3
731641	11.95	-3.55	8,10
1299088	6.96	-1.01	13,12
888422	15.64	5.33	11,9
1024691	13.15	-1.01	11,7
5731847	8.25	1.63	11,25
1337637		1.35	15
2244101	9.45		7
9587778	19.02	4.94	27,9
888529		7.19	3
1217817	7.92	5.33	14,11
5650293		2.25	9
727857	13.25	-3.29	8,10
5351068	18.20	7.56	10,7
5334849	11.58	1.39	10,11
5942335	8.90	2.01	8,18
788065		5.17	11
6895692	12.82	3.06	9,18
6894945	8.89	-0.69	9,10
82758	13.79	-4.83	11,2
5540181	11.67	2.37	11,10
2953983	5.49	4.31	14,5
1337412	19.43	1.43	29,15
1261994	15.09	1.95	20,17
1218431		-6.86	16
2936322	8.61	-6.33	21,21
1299941		2.27	18
5589562	7.56	10.33	20,11
2937027	7.83	5.33	14,11
703751	7.59	1.07	12,12
2953923	11.29	-1.02	11,17
2965825	12.88	1.27	20,4
1262426	12.51	-9.05	11,10
703426		-0.23	6
2926693		2.14	13
5737412		2.08	24
1261829	12.60	4.29	11,29
2937126		-6.30	15
888773	15.67	-0.97	14,13
1588040		-2.68	7
2204385	13.45	-4.47	24,23
5504262	8.07	1.81	21,21
5587050	8.09	6.16	14,17
2937037	13.68	-1.40	13,15
707778		-2.79	4
5737516		0.32	24
9556614	9.62	1.89	9,11
691620		0.90	7
707758		-2.87	13
5469568	9.86	3.03	8,14
779593	14.11	4.14	8,4
779647		-5.46	15
2227443	6.14	-4.39	7,8
2937687		-1.44	32
2186562	13.05	-0.71	13,12
1341717	10.43	-4.41	22,18
2186358		0.18	11
2186299	9.59	-5.46	16,12
703851		-5.08	12
5351089	7.30	0.76	10,14
872016	19.85	4.17	9,16
5334993	10.32	1.04	16,15
1301227	9.71	-4.19	14,3
2244181	16.72	-4.62	2,11
2174325	11.06	-4.51	22,13
1303202	5.52	-4.87	8,19
833919	5.48	-5.36	9,14
2174177	14.74	1.87	22,23
5350989	18.20	7.58	10,7
1261721	14.94	1.21	20,17
1261317	11.13	0.83	20,17
1422565	13.26	-4.47	10,12
5351010	18.20	7.66	13,14
2221364	9.60	-4.27	10,8
1347475	13.74	0.67	16,10
1262135	12.45	-9.06	11,10
2906865	10.68	-4.23	11,10
1263943	14.55	0.58	13,11
9587235	18.98	5.06	26,13
2923756		9.93	14
2299665		9.08	17
2926066	12.63	-4.43	10,23
1288267	11.96	-4.03	12,11
2926010		6.59	2
2960803	15.60	8.81	23,20
1301976	10.19	1.07	5,21
1309483		5.69	16
2961024	12.74	-3.86	24,23
1290664	12.90	-1.28	13,21
805322	13.79	-4.61	12,22
706617	7.28	-6.39	10,9
805109		2.81	20
833601	5.52	-5.84	8,13
1300201	14.96	0.76	18,14
5739533		5.59	3
2928803			
2169930	14.98	-0.31	6,8
977387	9.99	-0.52	6,3
965835	12.43	-3.92	11,10
731399	10.66	-4.56	8,23
2928562		-2.38	28
992371		-5.12	11
886906	3.03	-1.88	19,14
1994324		-2.08	2
886875	13.40	-6.19	10,12
6074269	19.03	5.14	19,9
2928992	12.17	4.82	9,24
977785	11.66	4.34	13,10
945544		-0.01	16
1395233	12.32	3.24	11,18
2950679	15.42	-0.93	10,9
977696		-5.06	11
5503860	17.61	-3.97	3,13
1285428	11.38	-3.69	14,7
