ID	apKa1	bpKa1	atoms
47194453		7.61	16
47194452	13.91	6.85	14,22
47194451	14.43	-0.84	10,12
47194450	12.63	-4.21	7,14
47194447	9.12	-1.30	17,16
47194445	14.84	-4.66	9,11
47194441	12.04	0.94	10,7
47194440	11.86	0.97	9,6
47194439	9.50	-9.53	10,21
47194438		9.56	18
47194437		9.46	16
47194434	12.76	6.85	14,8
47194428	9.69	4.68	9,11
47194421	13.51	4.14	11,4
47194419	13.98	-3.25	7,9
47194418	7.24	-4.99	6,3
47194406	15.75	-1.45	14,13
47194404	18.55	-4.13	7,18
47194401	13.43	1.80	11,15
47194398	5.44	-4.83	9,2
47194391	9.62	-4.58	21,19
47194390	14.12	-2.95	9,11
47194383	14.34	-2.15	8,10
47194376	12.82	5.41	9,4
47194373	2.91	-4.46	21,12
47194370	8.46	-0.60	5,7
47194369	13.96	-0.33	3,5
47194368		-1.49	11
47194360	9.58	2.73	10,19
47194356	4.54	-3.52	14,6
47194355	19.68	-4.31	26,25
47194353	12.69	4.79	10,14
47194352	11.20	-6.02	11,11
47194350	14.65	1.85	18,7
47194337	15.82	-0.39	11,10
47194336	15.55	-3.37	9,9
47194334		7.16	13
47194330	16.95	7.07	16,17
47194328	16.33	4.12	14,11
47194326	19.21	6.95	9,6
47194325	5.87	0.20	13,10
47194323	9.47	1.61	17,7
47194308		7.28	4
47194301	7.57	3.07	7,21
47194299		8.88	12
47194298		6.52	10
47194297	14.91	-1.04	13,12
47194290	6.22	-1.61	16,11
47194288		8.02	8
47194281		2.74	19
47194255	13.15	0.83	12,18
47194244	15.89	-1.66	12,14
47194243	7.97	-1.97	3,6
47194241		0.38	2
47194237	13.61	0.83	11,17
47194236	9.78	-1.25	8,7
47194230	3.82	-6.53	11,14
47194225		3.27	8
47194218		7.16	19
47194215	17.11	-0.13	9,9
47194214	11.46	-1.11	18,7
47194211	17.85	9.80	4,9
47194209	12.70	8.86	10,14
47194208		2.12	6
47194206	12.33	0.83	9,6
47194203		4.52	16
47194202	14.93	-1.36	20,14
47194200	5.04	-4.95	10,2
47194198	14.22	-1.04	13,15
47194196	15.63	-1.57	4,3
47194195		0.01	3
47194193	9.59	-3.43	9,16
47194189	13.58	-1.48	9,8
47194184		6.13	3
47194183	9.95	-3.64	7,25
47194181		-7.07	5
47194180	11.97	-8.12	7,9
47194175	13.96	4.94	5,9
47194174	18.17	6.79	10,17
47194171	11.51	5.15	7,9
47194170		5.45	11
47194169	13.57	1.83	13,10
47194168	11.80	4.38	9,5
47194167		2.11	10
47194162	15.88	6.18	13,15
47194159	15.54	2.89	17,16
47194157	13.90	4.77	4,7
47194152	3.69	-0.48	8,28
47194151	12.18	2.84	15,16
47194146	14.08	7.22	24,10
47194142		1.58	12
47194140	14.18	-5.48	7,12
47194137	16.04	0.85	15,8
47194134		2.63	4
47194132	7.95	-1.97	3,6
47194125	6.30	-1.30	14,20
47194124		6.90	8
47194119	11.08	-6.09	4,17
47194111	16.98	8.99	9,13
47194110	11.15	-4.04	10,9
47194092		8.11	14
47194089		2.26	17
47194087		-1.24	10
47194085		-1.53	10
47194083	11.80	1.97	10,9
47194080	15.80	8.00	19,11
47194072	18.96	7.99	12,11
47194071	8.00	-1.83	15,19
47193751	14.31	5.72	12,9
46500485	9.27	10.29	11,2
46500454	6.24	-1.88	17,13
46500428	5.82	-3.57	18,19
46500425		6.66	3
46500423	18.27	6.54	40,17
46500408	10.20	1.67	14,12
46500385	9.59	2.94	17,14
46500384		8.96	22
26732632	9.41	5.20	7,10
26732613		-6.03	3
26732608		9.91	7
26732607		8.84	12
26732599			
26732593		10.90	4
26731801	7.75	-5.51	12,16
26731800	10.19	-4.76	21,10
26731799	10.19	-4.76	20,9
26731797	9.39	3.67	7,11
26731795	13.43	-1.67	9,26
26731736	6.45	4.36	12,19
26731733	12.29	-0.55	7,17
26731732	7.83	1.46	8,14
26731730	12.03	0.31	9,3
26731722	11.64	-0.09	8,18
26731719	6.06	3.25	8,5
26731710	8.24	-6.29	11,17
26731707	13.08	-3.74	17,16
26731702	3.50	-0.27	19,13
26731700	7.96	-4.62	11,7
26731695	0.80	4.01	15,12
26731694	10.27	-0.64	24,10
26731690	7.73	4.19	7,19
26731686	10.00	3.85	15,25
26731678	4.58	-9.36	11,10
26731675	5.61	4.30	11,5
26731668	12.76	3.34	12,7
26731666	11.89		7
26731655	15.01	-5.86	19,18
26731654	5.32		19
26731652	12.38	-0.55	7,17
26731647	12.51	2.22	17,5
26731646	6.76	-4.63	12,7
26731645	19.22	3.05	8,7
26731643	9.53	1.10	10,12
26731630	5.77	2.76	10,5
26731625	7.83	-1.87	5,19
26731623	18.37	-3.10	2,4
26731622	4.34	-5.17	12,13
26731615	7.21	-6.08	10,9
26731610	12.11	4.53	8,12
26731603	10.28	-0.08	9,10
26731602	9.30	3.67	8,12
26731601	13.32	-4.13	10,9
26731597	10.04	-1.21	10,8
26731584		0.30	17
26731575	11.81	3.09	17,18
26731569	6.03	-5.32	9,5
26731555	12.91	-5.72	6,8
26731549	13.56	2.64	16,17
26731546	7.84	-0.31	17,13
26731540	10.27	-1.48	23,9
26731537	9.89	-4.29	8,10
26731536	10.36	-5.60	8,10
26731535	10.84	-5.09	19,7
26731532	3.77	4.42	11,21
26731528	3.16	-2.05	14,9
26731491	7.45	4.48	7,10
26731485	4.43	-2.06	7,6
26731483	10.50	-1.05	8,4
26731482	19.18	6.80	11,9
26731478	5.96	-1.14	8,4
26731474	10.01	-4.47	7,9
26731468	15.74	3.87	7,9
26731467	3.18	-7.58	8,4
26731466	8.82	-3.64	10,23
26731464		8.70	23
26731461	11.84	0.42	8,7
26731460	14.26	3.11	9,17
26731457	9.24	2.32	12,7
26731454	5.78	3.37	11,3
26731453	11.32	1.73	10,6
26731450	8.68	2.32	12,10
26731444	7.97	2.24	12,13
26731442	12.81	-2.69	14,13
26731434	8.03	0.42	13,12
26731432	3.95	2.25	15,13
26731429	9.68	-1.49	17,16
26731426	12.01	2.28	19,20
26731420	10.64	-0.32	7,14
26731419	8.09	0.55	13,12
26731418	13.99	-2.71	4,15
26731415	12.70	8.22	11,17
26731408	10.84	-3.40	22,10
26731407	12.60	1.34	13,8
26731406	8.11	0.09	10,9
26731404	9.96	3.19	7,17
26731398	19.01	1.10	12,5
26731397	7.81	-2.61	15,14
26731389	9.93	-4.42	16,11
26731385	11.25	-4.36	12,12
26731382	10.84	-3.48	20,8
26731375	4.71	0.29	6,6
26731374	9.77	-0.93	9,5
26731373	7.03	-3.19	11,4
26731366	3.99	-2.85	25,15
26731364	4.63	-2.84	8,4
26731358	4.00	-0.67	15,10
26731344		0.19	6
26731337		-3.13	6
26731336	7.15	5.89	11,18
26731327	8.63	1.90	18,10
26731325	10.19	-4.76	20,9
26731323		-3.29	6
26731318	3.94	1.76	22,6
26731317	13.43	-0.84	16,19
26731312	4.32	1.90	22,11
26731293	5.12	1.08	10,19
26731290	4.06	-0.88	15,16
26731288		2.52	20
26731287	7.93	-2.85	9,4
26731282	4.15	-1.50	22,4
26731278	7.63	-8.41	9,10
26731272	9.13	-6.69	14,9
26731270	9.13	-4.62	14,26
26731269	6.75	2.47	11,15
26731262	7.62	3.27	9,5
26731261	9.28	2.56	7,2
26731258	3.48	1.82	25,8
26731257	7.69	1.60	10,18
26731252	7.93	-2.91	9,4
26731251	10.00	-5.78	13,12
26731243	7.64	-1.17	5,7
26731228	8.26	-2.40	13,9
26731208	6.74	-1.64	7,21
26731205	3.57	-7.36	16,3
26731203	8.62	7.82	12,22
26731202		-4.85	2
26731198	2.92	1.04	29,14
26731195	16.17	0.19	10,21
26731190	3.47	7.08	26,18
26731188	7.75	9.31	16,2
26731183	10.15	-3.28	9,16
26731180	7.24	5.90	7,19
26731174	4.46	-0.35	6,14
26731168	8.51	-0.41	9,5
26731164	8.66	-1.22	10,8
26731162	5.33	-0.32	15,8
26731161	8.39	-0.97	13,11
26731160	7.90	1.99	5,7
26731155	2.99	-1.29	24,10
26731151	13.14	-4.47	6,5
26731148	9.43	-2.91	14,22
26731146	2.92	-2.65	15,10
26731145	13.43	-1.67	15,18
26731143		6.25	2
26731142	4.48	-2.84	23,12
26731141	4.23	1.79	20,6
26731137	8.71	4.56	9,4
26731135	8.84	1.28	12,7
26731132	8.93	-4.43	10,18
26731129	10.17	1.28	10,16
26731128	9.86	7.91	11,22
26731127	10.19	7.92	15,2
26731119	4.36	-0.45	16,11
26731118	8.84	6.73	17,8
26731113	2.54	-2.37	14,9
26731112	8.28	10.04	9,10
26731107	8.40	4.37	9,5
26731105	3.83	-3.43	25,6
26731103	3.15	3.87	14,20
26731099	9.51	-3.58	26,17
26731094	8.73	-2.12	3,11
26731086	8.33	3.35	5,3
26731084	9.00	4.79	5,7
26731081	3.29	1.16	21,9
26731074	3.31	-2.35	16,11
26731071	9.42	-4.38	12,2
26731070	9.50	-0.29	14,6
26731067	8.29	2.73	14,23
26731065	7.75	-1.64	7,20
26731064		0.57	6
26731063		-1.33	10
26731060	3.58	1.82	25,12
26731058	4.32	1.37	21,6
26731053	10.27	-2.09	14,22
26731052	10.40	-2.09	11,19
26731050	7.93	1.57	9,9
26731043	9.54	-4.51	15,3
26731041	3.66	-1.45	21,12
26731038	4.12	1.69	24,8
26731035	13.55	-3.28	8,10
26731033	13.69	-3.78	8,10
26731031	3.33	1.75	15,6
26731030	4.15	1.79	15,6
26731022	3.65	-2.06	24,19
26731019	3.78	-2.07	16,11
26731012	11.23	-0.31	14,8
26731011	3.44	-3.06	10,18
26731010	6.06	3.15	9,6
26731006	1.41	5.86	11,3
26731005	5.02	4.41	14,10
26730999	4.07	2.42	18,6
26730995	12.44	5.61	13,17
26730992	19.41	0.34	13,12
26730987	6.83	0.03	15,12
26730986	11.09	2.97	12,13
26730983		-2.90	10
26730982	3.80	2.24	9,4
26730976	5.87	0.38	7,5
26730974		4.81	21
26730971	12.61	-4.56	9,8
26730960	8.86	-0.51	19,6
26730959	3.80	0.69	5,18
26730956	13.45	-1.29	6,24
26730951	6.77	1.82	11,10
26730947	7.72	-6.95	13,5
26730941	5.33	-2.24	12,3
26730936	3.04	-0.47	19,6
26730934	9.89	0.31	16,11
26730932	3.36	-0.48	22,11
26730925	10.38	7.92	11,22
26730922	11.74	1.79	11,10
26730917	9.98	7.81	14,8
26730915	13.40	1.06	23,10
26730909	13.01	9.01	11,17
26730908	13.01	9.01	7,13
26730906	12.34	9.00	7,13
26730902	13.92	-1.42	13,12
26730892	7.53	-0.90	24,26
26730889	12.90	2.52	14,15
26730888	13.29	-2.18	2,9
26730884	14.23		15
26730882		-2.15	4
26730871	12.30	2.88	14,18
26730869	18.88	-3.10	2,4
26730865		5.83	2
26730864		8.83	18
26730861	14.80	6.10	11,12
26730860	18.87	5.28	12,10
26730857	6.69	-3.63	10,23
26730856	11.67	0.54	12,11
26730854	11.39	4.79	7,19
26730852	12.48	-5.42	7,13
26730847	12.67	0.47	17,5
26730844	6.20	-1.94	16,4
26730838	9.30	4.10	8,13
26730829	11.85	3.27	11,16
26730828		3.26	14
26730827	5.05	-2.11	10,12
26730826	11.38	4.08	11,3
26730822	11.38	4.08	12,15
26730820	11.84	4.03	8,11
26730818		5.07	5
26730816	11.35	-0.62	10,19
26730814	10.36		14
26730813	11.94	3.30	10,15
26730812	11.93	3.30	11,16
26730810		3.36	3
26730809	11.29	4.08	11,14
26730807	11.28	-2.91	13,3
26730802	12.65	-3.91	13,15
26730796		-3.79	9
26730795	7.66	-1.74	18,10
26730793	7.33	-7.21	7,5
26730789	15.55	4.82	7,13
26730787	14.58	-0.69	8,19
26730782		4.71	5
26730779		3.59	14
26730778		3.58	16
26730777		3.58	16
26730775	6.41	1.36	15,8
26730767	15.47	-0.36	17,16
26730764	9.50	-2.72	10,4
26730763	14.23	2.57	19,20
26730762	12.52	-2.45	11,10
26730759	12.37	-0.32	14,22
26730758	13.38	-1.10	13,12
26730755		-1.90	3
26730752	13.00	3.38	11,16
26730751	19.42	0.35	13,12
26730745		1.10	15
26730740	7.79	1.45	15,17
26730739	6.85	3.32	10,15
26730736	6.85	3.32	12,17
26730731	16.27	0.95	1,17
26730729	8.53	-4.85	12,7
26730719	18.87	5.28	12,10
26730718		-2.15	4
26730716	13.29	-2.09	14,23
26730709		-2.48	8
26730697	7.52	-0.90	23,25
26730695		-8.42	10
26730685	2.62	-2.58	19,14
26730683	10.38	1.15	5,7
26730682	9.38		6
26730681	15.72	3.49	12,2
26730680	15.08	-0.90	11,10
26730676	14.41	1.30	12,7
26730671	18.36	5.63	12,15
26730665	13.77	7.92	15,2
26730663	15.02	7.92	15,2
26730662	13.67	1.30	14,20
26730658	14.09	0.48	10,5
26730657	14.13	0.48	10,5
26730655	7.58	-2.90	11,12
26730648	17.60	4.71	14,21
26730646	17.57	4.28	10,5
26730645	11.30	-2.90	13,3
26730644	17.64	2.99	7,10
26730643		-2.88	10
26730639		0.49	13
26730637	10.76	1.01	8,6
26730630		-2.88	10
26730626	10.21	-4.61	7,6
26730616	13.92	-0.70	4,17
26730614	10.27	-4.00	11,4
26730612		8.01	12
26730611	14.77	4.82	5,14
26730610	18.79	3.75	4,5
26730607		8.52	9
26730596	17.38	2.78	10,9
26730593	10.59	-6.06	13,9
26730591	13.91	4.52	6,2
26730585	13.77	1.30	12,18
26730581	5.76	0.19	11,6
26730570	8.33	4.31	9,20
26730564	9.53	7.91	11,22
26730562	3.37	9.84	16,3
26730557		2.60	23
26730554	14.24		2
26730551	15.28	-1.75	4,6
26730550	11.93	3.30	10,15
26730547	11.85	3.27	10,15
26730545	3.66	1.78	15,6
26730540	7.25	1.82	11,21
26730525	17.64	2.99	7,10
26730524		8.87	12
26730523	9.52	0.22	17,5
26730521		0.09	7
26730520		8.85	12
26730519	15.66	9.25	12,20
26730509	6.64	-1.12	13,10
26730508	10.62	-2.32	15,17
26730504		-1.33	16
26730502	14.59		10
26730498	14.67	-4.82	12,2
26730496	14.34		11
26730489		2.37	16
26730487	7.84		9
26730485	10.38	-3.22	12,25
26730484	9.47	-3.22	13,24
26730483	1.31	5.27	10,5
26730479	6.08	1.82	11,10
26730477		9.93	11
26730473	13.30	4.92	18,2
26730471	8.37	3.85	8,15
26730468	9.04	-4.17	11,10
26730465		5.86	8
26730458	11.05	-3.53	7,6
26730452	4.03	1.37	20,6
26730444	15.32	5.00	15,8
26730442	9.27		9
26730436	13.85	-0.27	14,6
26730434	15.32	-0.87	11,10
26730433	13.84	1.30	12,7
26730432	13.67	4.25	14,21
26730430	14.26	8.58	13,17
26730424		1.07	6
26730418	10.91	0.52	10,4
26730416	11.10	-4.87	11,7
26730406	13.03	0.56	15,7
26730405	14.50	-2.81	8,19
26730402	11.31	-2.90	13,3
26730398	14.43	-1.75	4,6
26730391	7.53	-0.90	11,9
26730387		1.06	10
26730386	16.39	3.01	19,16
26730384	7.83	-2.42	8,7
26730383	14.27	-1.37	21,20
26730382	15.79	2.99	2,4
26730380	13.19	-3.03	17,20
26730379	10.49	-2.15	6,9
26730378	7.74	-2.33	12,13
26730373	10.59	-6.06	14,10
26730371	9.81	0.51	7,5
26730368	11.88	3.90	15,9
26730363		-3.04	16
26730362	10.00	3.32	7,12
26730355	7.30	0.71	24,12
26730353	3.75	4.70	24,6
26730351	10.91	7.92	15,2
26730348	14.43	-1.89	2,4
26730344	5.89	0.58	6,9
26730339	12.60	2.56	15,16
26730333	3.03	-2.44	18,13
26730332		6.58	5
26730330	14.10		5
26730328		-1.40	17
26730323		2.98	16
26730311	10.70	0.90	7,6
26730309		1.66	11
26730306	5.40	1.14	16,9
26730305		7.52	14
26730303		7.35	2
26730302		-7.01	7
26730301	12.87	7.02	13,17
26730300	14.83	2.38	9,13
26730293	14.14	-1.12	16,9
26730290		-1.31	16
26730286	12.07	3.43	11,10
26730284	9.61	-0.05	14,7
26730277	14.01	3.43	7,4
26730273		1.13	9
26730272	13.23	4.69	17,8
26730271	9.16		9
26730269	9.48	3.67	7,11
26730264	14.22	2.80	15,16
26730259	12.87	4.84	13,17
26730258		-3.26	17
26730257		-3.26	5
26730256	15.28	1.36	15,10
26730254	15.56	-4.88	11,7
26730250		5.09	14
26730242	18.24	-1.63	1,6
26730237	9.62	-4.14	9,2
26730236	14.09	8.74	22,10
26730231	10.30	2.76	5,13
26730230		1.64	20
26730229		-3.26	5
26730228		2.10	7
26730227		-7.35	2
26730223		3.33	18
26730218		1.91	7
26730216	14.46	7.18	4,7
26730214	13.02	1.48	24,9
26730213	14.08	1.37	17,5
26730210	15.60	2.86	1,20
26730208	10.19	4.66	17,10
26730205	19.10	2.30	8,6
26730204		4.08	13
26730203	11.07	3.85	11,24
26730202	9.36	-4.43	15,17
26730199	16.35	5.06	7,10
26730197		-3.52	10
26730195		1.20	10
26730194	18.03	3.76	2,8
26730185	11.58	-4.57	15,22
26730183	12.46	6.80	9,22
26730180	13.56	2.64	19,20
26730176	18.11	0.29	7,16
26730173		-0.26	16
26730169	11.44	2.64	7,3
26730167	14.29	2.38	9,13
26730165	8.61	-0.29	8,19
26730163	12.86	5.11	12,11
26730161	11.93	-3.02	7,13
26730158	7.81	-2.82	12,20
26730154	13.37	-2.60	17,16
26730153	13.09	-2.67	17,16
26730152	11.33	-4.95	15,14
26730150	14.30	-1.99	8,14
26730147		1.20	10
26730144		-1.28	2
26730140	11.45	1.42	9,8
26730137	11.61	-3.88	9,11
26730136	11.61	-3.87	10,12
26730134	10.50	0.06	13,5
26730133		2.83	12
26730126	13.38	-3.20	7,9
26730125	13.97	-3.03	15,14
26730124	11.90	2.56	7,6
26730123	17.64	-2.74	11,10
26730121	11.06	2.68	8,6
26730120	8.36	3.42	2,17
26730118	11.67	4.18	4,11
26730115		2.37	15
26730113	12.78	-2.24	14,8
26730111	18.74	-3.25	1,5
26730110	18.60	3.43	12,7
26730104	9.38		9
26730095		2.38	13
26730093	13.76	4.54	13,25
26730092	13.05	4.54	14,5
26730091	11.64	-3.15	7,14
26730090	11.03	4.54	10,22
26730089	13.18	2.59	11,6
26730086	11.21	3.38	9,7
26730084	14.08	-3.07	7,16
26730083		-3.82	8
26730082	14.11	2.59	11,6
26730077		4.71	5
26730069	11.67	-2.08	9,5
26730068	12.86	2.68	8,18
26730064	16.18	8.37	10,12
26730061		-0.98	15
26730057		-2.19	20
26730056	9.69	1.75	15,3
26730055	13.00	6.39	4,13
26730049	7.86	-1.51	6,9
26730047		4.53	5
26730046	19.21	5.64	10,12
26730045	11.67	-2.08	9,5
26730042	9.32	-0.31	15,8
26730041	9.60	-0.05	14,7
26730040	11.64	-2.26	12,8
26730039	13.75	-2.47	14,13
26730032		-0.42	11
26730031	12.24	0.31	9,3
26730028	5.31	0.97	13,4
26730027	5.32	1.75	13,3
26730025		0.86	11
26730021	3.74	-2.55	23,17
26730020		1.20	10
26730019	12.69	-1.39	17,8
26730018	8.38	2.02	6,9
26730015		-1.32	10
26730014	14.40	7.57	8,20
26730011		-1.03	9
26730010	19.72	-7.10	3,7
26730009		1.67	7
26730007		2.93	12
26730006	15.60	-3.27	8,10
26730005		7.81	13
26730001	4.25	-1.35	14,17
26729998		4.53	18
26729997		5.25	14
26729996	12.70	6.03	11,17
26729993		-0.92	10
26729990	11.64	-2.90	11,10
26729988	13.53	2.17	18,19
26729984		-6.87	6
26729981		-1.07	2
26729977		2.02	13
26729974	11.67	-2.08	9,5
26729968		1.91	10
26729962	12.79	2.40	9,11
26729960	11.99	5.71	14,18
26729959	11.99	7.60	11,2
26729958	11.99	4.44	14,18
26729956	10.10	4.11	16,20
26729955	19.10	-6.54	16,16
26729954	16.67	0.24	20,5
26729952	12.17	0.31	9,3
26729951	12.02	0.31	9,3
26729950		-1.96	13
26729948	13.29	2.62	14,15
26729942	8.09	-2.63	6,13
26729940	7.71	-3.91	5,4
26729936		4.26	20
26729931	15.05	2.58	8,8
26729928	19.82	2.24	15,12
26729926	9.79	-1.31	9,15
26729923	9.34		15
26729922	9.07	1.08	15,14
26729920	11.73	-4.59	25,2
26729917		1.15	5
26729915	14.60	-1.68	16,15
26729914	11.67	-2.08	9,5
26729912	3.58	-4.25	25,21
26729908	8.84	2.40	15,13
26729907	11.97	1.04	15,7
26729906		2.01	9
26729905	12.80	1.79	14,6
26729902		4.19	11
26729901	13.08	1.56	13,9
26729896	14.34	-1.76	9,13
26729892	13.65	2.26	7,17
26729889	13.97	-3.76	12,8
26729888	18.70	-0.93	16,15
26729887		5.30	13
26729886	7.87	-2.24	13,12
26729884	9.19	-1.18	6,14
26729882		-3.21	11
26729877		7.14	18
26729872	12.95	2.32	12,16
26729867		-0.74	3
26729860	12.60	2.92	17,12
26729856	7.70	-3.55	8,7
26729854	4.09	2.67	20,6
26729851	10.52	0.06	14,18
26729849	6.83	-3.45	14,6
26729848	12.47	-3.22	12,11
26729847		3.57	6
26729846		-1.46	4
26729845		-2.89	8
26729844		-3.26	5
26729840	13.01	1.08	15,6
26729838		-1.49	18
26729833	13.48	2.41	8,10
26729827		0.91	9
26729819		-4.14	20
26729818	8.29	-3.95	16,8
26729814	11.18	3.46	10,11
26729813	11.28	-2.17	12,4
26729812	16.61		6
26729808	8.49	-5.40	5,18
26729804	5.87	0.20	15,12
26729802	7.78	-4.05	11,10
26729792	16.25	-0.39	12,7
26729791	12.39	3.50	19,26
26729790		1.22	16
26729789	9.82	-4.92	8,3
26729787	12.81	-2.01	16,15
26729785		2.03	12
26729783	6.56	-0.40	9,8
26729782		1.91	12
26729781		-4.14	15
26729773	4.28	3.26	20,22
26729772		1.48	10
26729765	10.24	4.44	12,21
26729760	4.60	0.21	19,10
26729759	13.76	-4.41	4,3
26729758	14.45	-1.42	17,16
26729753	13.54	1.79	13,6
26729751	14.90	5.30	12,13
26729749	3.84	-1.63	10,13
26729748	7.79	-2.92	12,11
26729742	4.16	-0.43	14,19
26729741	12.38	0.53	7,11
26729731		8.27	11
26729724	10.53	-5.02	10,3
26729718		1.84	7
26729716		7.18	14
26729712		-2.94	4
26729703	18.69	4.24	8,26
26729698		-2.38	9
26729697	14.73	1.20	22,10
26729695	12.38	-0.04	16,12
26729693		-1.82	3
26729691		1.30	3
26729687	13.83	2.81	20,21
26729684	18.02	-0.26	4,14
26729678	14.10	-1.12	2,4
26729676		0.61	16
26729673	10.44	1.23	15,16
26729669	12.39	0.09	13,5
26729668	14.43	-0.13	1,8
26729662	9.25	-4.85	10,8
26729659	13.09	6.63	3,12
26729649	11.93	-1.45	10,20
26729647		-0.79	13
26729646		-1.36	17
26729644		7.76	22
26729641		-3.45	18
26729638	14.27	-1.88	12,14
26729634		-3.76	9
26729629	10.93	-4.58	14,2
26729626	15.50	-1.16	11,4
26729625	12.95	5.20	13,19
26729623	11.86	4.61	11,15
26729622		8.05	8
26729621	11.86	6.78	11,15
26729620		4.70	8
26729616	14.09	9.34	22,10
26729613		1.05	14
26729612		5.61	11
26729607	12.02	4.42	4,7
26729600		-1.82	8
26729590	11.35	-3.22	15,6
26729588	8.18	-0.72	22,15
26729586	11.54	-6.80	10,5
26729585	12.43	1.56	14,9
26729583		-1.81	8
26729582	11.89	2.56	8,9
26729580		-1.81	8
26729576	14.12	5.02	8,19
26729572	14.50	0.12	12,9
26729571		2.55	3
26729570		-6.75	5
26729565	8.91	-3.09	7,15
26729557	13.08	-1.33	15,17
26729553	15.79	-0.62	5,2
26729548		0.36	13
26729545	15.52	-3.66	1,15
26729544	9.26	1.92	14,13
26729543	12.77	-2.87	8,18
26729541	14.93	6.81	13,14
26729538	11.63	-2.32	9,16
26729534	7.77	-7.18	10,4
26729530		1.61	9
26729529		0.66	12
26729527	10.24	4.44	12,4
26729526	4.59	-3.84	20,14
26729522	8.07		12
26729521	9.81	-3.83	18,10
26729520	9.81	-4.37	8,15
26729511	11.87	7.18	9,21
26729509	11.20	0.04	7,17
26729505	9.51	2.13	15,19
26729503	17.94	0.06	4,7
26729502	19.03	1.94	11,4
26729501	18.82	3.43	10,16
26729499		-7.19	5
26729495		7.43	9
26729494	15.59	5.84	18,13
26729487	6.47	0.46	9,8
26729486	8.91	-4.35	6,5
26729483	10.72	5.61	13,17
26729482	19.35	6.90	6,4
26729481	19.35	7.35	6,4
26729478		7.19	8
26729477	14.05	6.47	18,11
26729476	14.11	6.47	18,11
26729475	12.58		10
26729474	18.71	3.43	9,15
26729469	4.26	-3.54	19,11
26729463	12.20	-4.80	9,8
26729461	14.18		9
26729459		2.20	18
26729455	3.99	0.04	20,10
26729453	4.08	0.10	21,16
26729451		-6.55	6
26729448		-6.01	6
26729442	10.58	0.98	8,13
26729436	13.86		6
26729431	7.27	-6.23	12,11
26729417	14.96	-0.28	10,14
26729405	11.18	-3.77	19,10
26729404	6.67	1.71	10,6
26729403	11.06	2.18	10,6
26729402	12.50	1.08	8,6
26729401	12.50	1.08	12,16
26729399	10.73	1.70	10,6
26729398	11.47	1.70	10,6
26729397	15.00	2.73	12,13
26729395		5.64	12
26729386	18.06	3.75	8,7
26729385	18.34	3.59	8,7
26729384	15.00	-5.67	10,10
26729378	14.48	1.56	20,9
26729375	3.43	-3.47	23,7
26729372	6.95	-6.93	12,20
26729362		6.42	16
26729361	13.39	-0.58	4,8
26729357	10.97	-0.64	18,6
26729356		3.60	19
26729355		5.39	19
26729354	11.71	6.45	10,20
26729349	10.90	2.52	9,19
26729345	13.68	1.38	16,17
26729341	11.69	-4.01	10,12
26729339	11.92	-3.42	7,9
26729338	12.20	-4.52	7,9
26729336		-0.74	3
26729329	18.81	4.17	10,8
26729328	10.60	-5.89	7,7
26729327	19.00	4.62	13,11
26729326		-0.15	14
26729325		-1.24	4
26729323	9.01	-2.34	10,18
26729319	8.11		11
26729313	11.67	-2.08	9,5
26729312	5.27	1.31	9,5
26729308	12.41	0.85	13,6
26729303	13.28	1.30	16,11
26729298	11.10	1.70	10,6
26729297	8.51	2.07	6,9
26729295		-0.15	9
26729294	9.40	4.53	6,5
26729288	10.29	4.12	10,17
26729265		1.27	7
26729264		-3.26	5
26729262	12.47	2.48	9,10
26729259	13.04	2.60	14,15
26729257	9.52	3.43	14,10
26729255	15.71	0.07	15,5
26729250		4.24	20
26729248		4.24	23
26729246		7.71	2
26729241	10.54	-1.38	16,7
26729240		-1.59	7
26729238	18.03	3.68	2,8
26729234		-0.86	12
26729233		1.20	10
26729231	13.42	-2.59	17,16
26729230	12.98	-2.40	8,10
26729229		2.73	14
26729226		5.62	12
26729223	4.40	-0.42	15,20
26729220	3.66	2.75	20,5
26729219	3.45	2.01	20,14
26729218	4.29	-1.15	20,12
26729212		7.18	13
26729210		7.18	7
26729203	9.07	-2.96	9,15
26729199	7.88	-1.62	8,7
26729197	15.88	3.40	6,5
26729193	14.15	-0.61	17,4
26729192		-7.95	8
26729188	13.86	-0.67	2,4
26729182	14.12	4.80	2,6
26729181	13.26	4.79	2,6
26729180	16.07	-2.59	14,13
26729176		0.61	7
26729175	5.00	3.68	19,4
26729169	14.27	7.57	24,10
26729161		-1.89	4
26729154	13.90	3.85	11,15
26729153	14.16		10
26729146		-8.05	6
26729135	13.21	-3.98	17,12
26729134	14.80	8.98	18,2
26729129	15.35	4.24	4,24
26729125	14.95	-1.76	12,6
26729122	12.70	-1.18	16,7
26729119	10.18	3.32	15,20
26729117	10.15	-4.36	15,17
26729116	13.46	2.29	12,9
26729115	18.68	-7.16	12,14
26729113	10.98	0.66	12,16
26729108	9.92	0.46	14,8
26729106	4.63	0.03	6,6
26729103	7.78	-3.76	10,11
26729101	14.82	6.26	19,20
26729099	14.90	5.30	13,14
26729097	5.41	-4.88	17,12
26729093		-1.24	17
26729092		-1.21	3
26729091	3.24	-3.97	20,14
26729086		2.93	12
26729085		-2.20	19
26729084		-2.20	13
26729083	13.06	-4.57	11,10
26729077		0.49	9
26729070		6.72	12
