NAME,STATE,pKa,pH,IONIZED
394539,acidic,-3.03,7,99.9999999907
394539,acidic,-3.03,8,99.9999999991
394539,acidic,-3.03,9,99.9999999999
394539,acidic,-3.03,10,100.0
399873,basic,9.86,2,99.9999986196
399873,basic,9.86,3,99.9999861962
399873,basic,9.86,4,99.9998619618
399873,basic,9.86,5,99.9986196348
399873,basic,9.86,6,99.9861980626
399873,basic,9.86,7,99.8621518569
399873,basic,9.86,8,98.6384108971
399873,basic,9.86,9,87.8704951212
399873,basic,9.86,10,42.0100239642
404691,acidic,4.6,2,0.250559266729
404691,acidic,4.6,3,2.45033675503
404691,acidic,4.6,4,20.0760008913
404691,acidic,4.6,5,71.5252751049
404691,acidic,4.6,6,96.1713496118
404691,acidic,4.6,7,99.6034714381
404691,acidic,4.6,8,99.9602051256
404691,acidic,4.6,9,99.9960190868
404691,acidic,4.6,10,99.9996018944
405366,acidic,4.32,2,0.476350137221
405366,acidic,4.32,3,4.56767810397
405366,acidic,4.32,4,32.3698330507
405366,acidic,4.32,5,82.7178016963
405366,acidic,4.32,6,97.9534621062
405366,acidic,4.32,7,99.7915059926
405366,acidic,4.32,8,99.9791114029
405366,acidic,4.32,9,99.9979107475
405366,acidic,4.32,10,99.9997910708
407354,acidic,4.33,2,0.465557564953
407354,acidic,4.33,3,4.46835093718
407354,acidic,4.33,4,31.8678164834
407354,acidic,4.33,5,82.3861528506
407354,acidic,4.33,6,97.9067899479
407354,acidic,4.33,7,99.7866599041
407354,acidic,4.33,8,99.978624949
407354,acidic,4.33,9,99.9978620836
407354,acidic,4.33,10,99.9997862042
418414,basic,9.45,2,99.9999964519
418414,basic,9.45,3,99.9999645187
418414,basic,9.45,4,99.9996451879
418414,basic,9.45,5,99.996451992
418414,basic,9.45,6,99.9645312459
418414,basic,9.45,7,99.6464410851
418414,basic,9.45,8,96.5734448715
418414,basic,9.45,9,73.810903254
418414,basic,9.45,10,21.9870396007
419508,acidic,7.18,2,0.000660689082878
419508,acidic,7.18,3,0.00660649799308
419508,acidic,7.18,4,0.0660257220388
419508,acidic,7.18,5,0.656356940705
419508,acidic,7.18,6,6.19747159254
419508,acidic,7.18,7,39.7841906825
419508,acidic,7.18,8,86.8540999976
419508,acidic,7.18,9,98.5090058611
419508,acidic,7.18,10,99.8488726157
421066,acidic,4.29,2,0.510244536798
421066,acidic,4.29,3,4.87841858899
421066,acidic,4.29,4,33.9000908754
421066,acidic,4.29,5,83.6830966003
421066,acidic,4.29,6,98.0874472076
421066,acidic,4.29,7,99.8053949896
421066,acidic,4.29,8,99.9805053552
421066,acidic,4.29,9,99.9980501934
421066,acidic,4.29,10,99.9998050159
421157,acidic,2.74,2,15.3954899568
421157,acidic,2.74,3,64.5352450439
421157,acidic,2.74,4,94.7908550673
421157,acidic,2.74,5,99.4534625727
421157,acidic,2.74,6,99.9450760955
421157,acidic,2.74,7,99.9945048932
421157,acidic,2.74,8,99.9994504621
421157,acidic,2.74,9,99.9999450459
421157,acidic,2.74,10,99.9999945046
421317,acidic,3.8,2,1.56016622418
421317,acidic,3.8,3,13.6806888603
421317,acidic,3.8,4,61.3136820153
421317,acidic,3.8,5,94.0649056897
421317,acidic,3.8,6,99.3729987659
421317,acidic,3.8,7,99.9369440512
421317,acidic,3.8,8,99.9936908246
421317,acidic,3.8,9,99.9993690466
421317,acidic,3.8,10,99.9999369043
426045,acidic,3.17,2,6.33268753109
426045,acidic,3.17,3,40.3370826694
426045,acidic,3.17,4,87.1147798405
426045,acidic,3.17,5,98.542450351
426045,acidic,3.17,6,99.8523076142
426045,acidic,3.17,7,99.9852111036
426045,acidic,3.17,8,99.9985209135
426045,acidic,3.17,9,99.9998520894
426045,acidic,3.17,10,99.9999852089
426067,basic,9.23,2,99.9999941116
426067,basic,9.23,3,99.9999411157
426067,basic,9.23,4,99.9994111598
426067,basic,9.23,5,99.9941119102
426067,basic,9.23,6,99.9411502877
426067,basic,9.23,7,99.4146034153
426067,basic,9.23,8,94.4390183242
426067,basic,9.23,9,62.9388547218
426067,basic,9.23,10,14.5170822468
429204,acidic,6.97,2,0.00107150782382
429204,acidic,6.97,3,0.0107140450218
429204,acidic,6.97,4,0.107037238057
429204,acidic,6.97,5,1.06015949162
429204,acidic,6.97,6,9.67815957048
429204,acidic,6.97,7,51.7262524432
429204,acidic,6.97,8,91.4640757901
429204,acidic,6.97,9,99.0753748036
429204,acidic,6.97,10,99.9067615851
430250,acidic,2.26,2,35.4647549561
430250,acidic,2.26,3,84.6045100432
430250,acidic,2.26,4,98.2128204628
430250,acidic,2.26,5,99.8183604438
430250,acidic,2.26,6,99.9818063021
430250,acidic,2.26,7,99.9981803323
430250,acidic,2.26,8,99.9998180302
430250,acidic,2.26,9,99.999981803
430250,acidic,2.26,10,99.9999981803
430546,acidic,6.12,2,0.007585200354
430546,acidic,6.12,3,0.0758002571277
430546,acidic,6.12,4,0.752866498601
430546,acidic,6.12,5,7.05090956252
430546,acidic,6.12,6,43.1358608116
430546,acidic,6.12,7,88.3528288056
430546,acidic,6.12,8,98.6988951636
430546,acidic,6.12,9,99.8683478774
430546,acidic,6.12,10,99.9868191702
430642,acidic,3.45,2,3.42655512848
430642,acidic,3.45,3,26.189096746
430642,acidic,3.45,4,78.0129603993
430642,acidic,3.45,5,97.2588725373
430642,acidic,3.45,6,99.7189538027
430642,acidic,3.45,7,99.9718241117
430642,acidic,3.45,8,99.9971816965
430642,acidic,3.45,9,99.9997181625
430642,acidic,3.45,10,99.9999718162
442013,acidic,4.6,2,0.250559266729
442013,acidic,4.6,3,2.45033675503
442013,acidic,4.6,4,20.0760008913
442013,acidic,4.6,5,71.5252751049
442013,acidic,4.6,6,96.1713496118
442013,acidic,4.6,7,99.6034714381
442013,acidic,4.6,8,99.9602051256
442013,acidic,4.6,9,99.9960190868
442013,acidic,4.6,10,99.9996018944
443255,basic,8.91,2,99.9999876973
443255,basic,8.91,3,99.9998769733
443255,basic,8.91,4,99.9987697464
443255,basic,8.91,5,99.9876988257
443255,basic,8.91,6,99.8771242931
443255,basic,8.91,7,98.784682896
443255,basic,8.91,8,89.0450638723
443255,basic,8.91,9,44.8376452689
443255,basic,8.91,10,7.51727787603
443348,acidic,4.36,2,0.43461865301
443348,acidic,4.36,3,4.1825819963
443348,acidic,4.36,4,30.387122957
443348,acidic,4.36,5,81.3612210506
443348,acidic,4.36,6,97.7604377543
443348,acidic,4.36,7,99.7714368427
443348,acidic,4.36,8,99.9770965703
443348,acidic,4.36,9,99.9977091848
443348,acidic,4.36,10,99.9997709138
444077,basic,9.27,2,99.9999946297
444077,basic,9.27,3,99.9999462968
444077,basic,9.27,4,99.9994629711
444077,basic,9.27,5,99.9946299704
444077,basic,9.27,6,99.9463256452
444077,basic,9.27,7,99.4658368297
444077,basic,9.27,8,94.9033863924
444077,basic,9.27,9,65.0604627934
444077,basic,9.27,10,15.6978035586
444750,acidic,4.02,2,0.945958750091
444750,acidic,4.02,3,8.71741882546
444750,acidic,4.02,4,48.8489108782
444750,acidic,4.02,5,90.5212604027
444750,acidic,4.02,6,98.9637226084
444750,acidic,4.02,7,99.8953966783
444750,acidic,4.02,8,99.9895298109
444750,acidic,4.02,9,99.9989528824
444750,acidic,4.02,10,99.9998952873
445395,basic,9.39,2,99.9999959262
445395,basic,9.39,3,99.999959262
445395,basic,9.39,4,99.9995926214
445395,basic,9.39,5,99.9959263632
445395,basic,9.39,6,99.9592785613
445395,basic,9.39,7,99.5942725757
445395,basic,9.39,8,96.0856597248
445395,basic,9.39,9,71.054001237
445395,basic,9.39,10,19.7090829846
445681,basic,7.6,2,99.999748812
445681,basic,7.6,3,99.9974881767
445681,basic,7.6,4,99.9748874437
445681,basic,7.6,5,99.7494407333
445681,basic,7.6,6,97.549663245
445681,basic,7.6,7,79.9239991087
445681,basic,7.6,8,28.4747248951
445681,basic,7.6,9,3.82865038823
445681,basic,7.6,10,0.396528561915
446279,basic,9.17,2,99.9999932392
446279,basic,9.17,3,99.9999323917
446279,basic,9.17,4,99.9993239216
446279,basic,9.17,5,99.9932396273
446279,basic,9.17,6,99.9324373804
446279,basic,9.17,7,99.3284572111
446279,basic,9.17,8,93.6673124689
446279,basic,9.17,9,59.6629173306
446279,basic,9.17,10,12.8852201595
446313,basic,7.67,2,99.9997862042
446313,basic,7.67,3,99.9978620836
446313,basic,7.67,4,99.978624949
446313,basic,7.67,5,99.7866599041
446313,basic,7.67,6,97.9067899479
446313,basic,7.67,7,82.3861528506
446313,basic,7.67,8,31.8678164834
446313,basic,7.67,9,4.46835093718
446313,basic,7.67,10,0.465557564953
447448,basic,8.87,2,99.9999865104
447448,basic,8.87,3,99.9998651039
447448,basic,8.87,4,99.9986510553
447448,basic,8.87,5,99.9865121906
447448,basic,8.87,6,99.8652854367
447448,basic,8.87,7,98.6689919223
447448,basic,8.87,8,88.1137783554
447448,basic,8.87,9,42.5719796345
447448,basic,8.87,10,6.90148803682
450864,basic,9.04,2,99.9999908799
450864,basic,9.04,3,99.999908799
450864,basic,9.04,4,99.9990879975
450864,basic,9.04,5,99.9908807233
450864,basic,9.04,6,99.9088820167
450864,basic,9.04,7,99.0962316262
450864,basic,9.04,8,91.642137707
450864,basic,9.04,9,52.3009587298
450864,basic,9.04,10,9.88131708783
452635,basic,10.71,2,99.999999805
452635,basic,10.71,3,99.9999980502
452635,basic,10.71,4,99.9999805016
452635,basic,10.71,5,99.9998050159
452635,basic,10.71,6,99.9980501934
452635,basic,10.71,7,99.9805053552
452635,basic,10.71,8,99.8053949896
452635,basic,10.71,9,98.0874472076
452635,basic,10.71,10,83.6830966003
453532,basic,10.25,2,99.9999994377
453532,basic,10.25,3,99.9999943766
453532,basic,10.25,4,99.9999437659
453532,basic,10.25,5,99.9994376618
453532,basic,10.25,6,99.994376903
453532,basic,10.25,7,99.9437974725
453532,basic,10.25,8,99.4408032691
453532,basic,10.25,9,94.6759784798
453532,basic,10.25,10,64.0064999803
453721,basic,8.21,2,99.9999383405
453721,basic,8.21,3,99.9993834088
453721,basic,8.21,4,99.9938344301
453721,basic,8.21,5,99.9383784953
453721,basic,8.21,6,99.3871835935
453721,basic,8.21,7,94.1921585805
453721,basic,8.21,8,61.8584122089
453721,basic,8.21,9,13.9548838242
453721,basic,8.21,10,1.59592718906
454070,acidic,4.31,2,0.487391678161
454070,acidic,4.31,3,4.66910530529
454070,acidic,4.31,4,32.8759419184
454070,acidic,4.31,5,83.0444911353
454070,acidic,4.31,6,97.9991148859
454070,acidic,4.31,7,99.7962422255
454070,acidic,4.31,8,99.9795867884
454070,acidic,4.31,9,99.9979583037
454070,acidic,4.31,10,99.9997958266
454250,acidic,4.35,2,0.444697202712
454250,acidic,4.35,3,4.27584111465
454250,acidic,4.35,4,30.8763847585
454250,acidic,4.35,5,81.70788342
454250,acidic,4.35,6,97.8103001352
454250,acidic,4.35,7,99.7766279539
454250,acidic,4.35,8,99.9776177994
454250,acidic,4.35,9,99.997761329
454250,acidic,4.35,10,99.9997761284
454578,acidic,2.99,2,9.28300638473
454578,acidic,2.99,3,50.5756208411
454578,acidic,2.99,4,91.0976031465
454578,acidic,2.99,5,99.0322202827
454578,acidic,2.99,6,99.9023716839
454578,acidic,2.99,7,99.9902285827
454578,acidic,2.99,8,99.9990227723
454578,acidic,2.99,9,99.9999022764
454578,acidic,2.99,10,99.9999902276
455284,acidic,2.84,2,12.6289579055
455284,acidic,2.84,3,59.1075596315
455284,acidic,2.84,4,93.5293499046
455284,acidic,2.84,5,99.3129224444
455284,acidic,2.84,6,99.9308647328
455284,acidic,2.84,7,99.9930821689
455284,acidic,2.84,8,99.9993081738
455284,acidic,2.84,9,99.999930817
455284,acidic,2.84,10,99.9999930817
456266,basic,9.83,2,99.9999985209
456266,basic,9.83,3,99.9999852089
456266,basic,9.83,4,99.9998520894
456266,basic,9.83,5,99.9985209135
456266,basic,9.83,6,99.9852111036
456266,basic,9.83,7,99.8523076142
456266,basic,9.83,8,98.542450351
456266,basic,9.83,9,87.1147798405
456266,basic,9.83,10,40.3370826694
457400,acidic,3.98,2,1.03627739165
457400,acidic,3.98,3,9.47873959732
457400,acidic,3.98,4,51.1510891218
457400,acidic,3.98,5,91.2825811745
457400,acidic,3.98,6,99.0540412499
457400,acidic,3.98,7,99.9045918555
457400,acidic,3.98,8,99.9904509861
457400,acidic,3.98,9,99.9990450165
457400,acidic,3.98,10,99.9999045008
462435,basic,9.93,2,99.9999988251
462435,basic,9.93,3,99.999988251
462435,basic,9.93,4,99.9998825104
462435,basic,9.93,5,99.9988251162
462435,basic,9.93,6,99.9882524047
462435,basic,9.93,7,99.8826481209
462435,basic,9.93,8,98.83874599
462435,basic,9.93,9,89.4862789644
462435,basic,9.93,10,45.9791771676
465356,acidic,7.15,2,0.000707940772547
465356,acidic,7.15,3,0.00707895669209
465356,acidic,7.15,4,0.0707444951713
465356,acidic,7.15,5,0.702969143964
465356,acidic,7.15,6,6.61140613372
465356,acidic,7.15,7,41.4501321328
465356,acidic,7.15,8,87.6229318931
465356,acidic,7.15,9,98.6071371659
465356,acidic,7.15,10,99.8589454903
466038,basic,7.8,2,99.9998415109
466038,basic,7.8,3,99.9984151319
466038,basic,7.8,4,99.9841535796
466038,basic,7.8,5,99.8417614719
466038,basic,7.8,6,98.4398337758
466038,basic,7.8,7,86.3193111397
466038,basic,7.8,8,38.6863179847
466038,basic,7.8,9,5.93509431028
466038,basic,7.8,10,0.627001234143
466768,acidic,6.01,2,0.00977141731029
466768,acidic,6.01,3,0.0976283160713
466768,acidic,6.01,4,0.967779717341
466768,acidic,6.01,5,8.90239685347
466768,acidic,6.01,6,49.4243791589
466768,acidic,6.01,7,90.7169936153
466768,acidic,6.01,8,98.9870722266
466768,acidic,6.01,9,99.8977753066
466768,acidic,6.01,10,99.9897681171
466810,acidic,3.3,2,4.77267210342
466810,acidic,3.3,3,33.3860575417
466810,acidic,3.3,4,83.3662469183
466810,acidic,3.3,5,98.0437696127
466810,acidic,3.3,6,99.8008710829
466810,acidic,3.3,7,99.9800513571
466810,acidic,3.3,8,99.9980047775
466810,acidic,3.3,9,99.9998004742
466810,acidic,3.3,10,99.9999800474
468199,basic,8.87,2,99.9999865104
468199,basic,8.87,3,99.9998651039
468199,basic,8.87,4,99.9986510553
468199,basic,8.87,5,99.9865121906
468199,basic,8.87,6,99.8652854367
468199,basic,8.87,7,98.6689919223
468199,basic,8.87,8,88.1137783554
468199,basic,8.87,9,42.5719796345
468199,basic,8.87,10,6.90148803682
468656,basic,8.76,2,99.999982622
468656,basic,8.76,3,99.9998262202
468656,basic,8.76,4,99.9982622294
468656,basic,8.76,5,99.9826250111
468656,basic,8.76,6,99.8265213884
468656,basic,8.76,7,98.2918828453
468656,basic,8.76,8,85.1948345853
468656,basic,8.76,9,36.5256664948
468656,basic,8.76,10,5.44128604339
469217,acidic,3.38,2,4.00186820171
469217,acidic,3.38,3,29.4218640288
469217,acidic,3.38,4,80.6527522817
469217,acidic,3.38,5,97.6573630278
469217,acidic,3.38,6,99.760690771
469217,acidic,3.38,7,99.9760174238
469217,acidic,3.38,8,99.9976012246
469217,acidic,3.38,9,99.9997601173
469217,acidic,3.38,10,99.9999760117
469732,acidic,7.07,2,0.000851130793904
469732,acidic,7.07,3,0.00851065600772
469732,acidic,7.07,4,0.0850414218313
469732,acidic,7.07,5,0.843954817723
469732,acidic,7.07,6,7.8437674943
469732,acidic,7.07,7,45.9791771676
469732,acidic,7.07,8,89.4862789644
469732,acidic,7.07,9,98.83874599
469732,acidic,7.07,10,99.8826481209
470800,acidic,7.02,2,0.000954983466
470800,acidic,7.02,3,0.00954901393646
470800,acidic,7.02,4,0.0954081445315
470800,acidic,7.02,5,0.945958750091
470800,acidic,7.02,6,8.71741882546
470800,acidic,7.02,7,48.8489108782
470800,acidic,7.02,8,90.5212604027
470800,acidic,7.02,9,98.9637226084
470800,acidic,7.02,10,99.8953966783
474532,basic,10.53,2,99.9999997049
474532,basic,10.53,3,99.9999970488
474532,basic,10.53,4,99.9999704879
474532,basic,10.53,5,99.9997048799
474532,basic,10.53,6,99.9970488779
474532,basic,10.53,7,99.9704966148
474532,basic,10.53,8,99.7057474781
474532,basic,10.53,9,97.1333904198
474532,basic,10.53,10,77.2128673469
476314,basic,10.23,2,99.9999994112
476314,basic,10.23,3,99.9999941116
476314,basic,10.23,4,99.9999411157
476314,basic,10.23,5,99.9994111598
476314,basic,10.23,6,99.9941119102
476314,basic,10.23,7,99.9411502877
476314,basic,10.23,8,99.4146034153
476314,basic,10.23,9,94.4390183242
476314,basic,10.23,10,62.9388547218
478059,acidic,3.63,2,2.2905334697
478059,acidic,3.63,3,18.9904841395
478059,acidic,3.63,4,70.097739861
478059,acidic,3.63,5,95.9087300103
478059,acidic,3.63,6,99.5752324526
478059,acidic,3.63,7,99.9573602374
478059,acidic,3.63,8,99.9957343868
478059,acidic,3.63,9,99.9995734223
478059,acidic,3.63,10,99.9999573421
482031,acidic,-4.15,2,99.9999292055
482031,acidic,-4.15,3,99.9999929205
482031,acidic,-4.15,4,99.9999992921
482031,acidic,-4.15,5,99.9999999292
482031,acidic,-4.15,6,99.9999999929
482031,acidic,-4.15,7,99.9999999993
482031,acidic,-4.15,8,99.9999999999
482031,acidic,-4.15,9,100.0
482031,acidic,-4.15,10,100.0
485100,basic,8.27,2,99.9999462968
485100,basic,8.27,3,99.9994629711
485100,basic,8.27,4,99.9946299704
485100,basic,8.27,5,99.9463256452
485100,basic,8.27,6,99.4658368297
485100,basic,8.27,7,94.9033863924
485100,basic,8.27,8,65.0604627934
485100,basic,8.27,9,15.6978035586
485100,basic,8.27,10,1.82804730298
486421,acidic,-0.94,2,99.8853163123
486421,acidic,-0.94,3,99.9885197819
486421,acidic,-0.94,4,99.9988518596
486421,acidic,-0.94,5,99.9998851848
486421,acidic,-0.94,6,99.9999885185
486421,acidic,-0.94,7,99.9999988518
486421,acidic,-0.94,8,99.9999998852
486421,acidic,-0.94,9,99.9999999885
486421,acidic,-0.94,10,99.9999999989
490427,basic,8.66,2,99.9999781224
490427,basic,8.66,3,99.9997812243
490427,basic,8.66,4,99.9978122862
490427,basic,8.66,5,99.978127169
490427,basic,8.66,6,99.7817014229
490427,basic,8.66,7,97.859076675
490427,basic,8.66,8,82.0495207286
490427,basic,8.66,9,31.3699742317
490427,basic,8.66,10,4.37108477357
490981,basic,9.48,2,99.9999966887
490981,basic,9.48,3,99.9999668869
490981,basic,9.48,4,99.99966887
490981,basic,9.48,5,99.9966887984
490981,basic,9.48,6,99.966897849
490981,basic,9.48,7,99.6699617379
490981,basic,9.48,8,96.7948221972
490981,basic,9.48,9,75.1240793534
490981,basic,9.48,10,23.1947996832
494630,acidic,0.68,2,95.432321896
494630,acidic,0.68,3,99.5236498628
494630,acidic,0.68,4,99.9521598885
494630,acidic,0.68,5,99.9952139282
494630,acidic,0.68,6,99.9995213722
494630,acidic,0.68,7,99.999952137
494630,acidic,0.68,8,99.9999952137
494630,acidic,0.68,9,99.9999995214
494630,acidic,0.68,10,99.9999999521
496910,basic,9.47,2,99.9999966116
496910,basic,9.47,3,99.9999661156
496910,basic,9.47,4,99.999661157
496910,basic,9.47,5,99.9966116733
496910,basic,9.47,6,99.966127062
496910,basic,9.47,7,99.6623001202
496910,basic,9.47,8,96.7226108545
496910,basic,9.47,9,74.6912921429
496910,basic,9.47,10,22.7871326531
497231,acidic,1.8,2,61.3136820153
497231,acidic,1.8,3,94.0649056897
497231,acidic,1.8,4,99.3729987659
497231,acidic,1.8,5,99.9369440512
497231,acidic,1.8,6,99.9936908246
497231,acidic,1.8,7,99.9993690466
497231,acidic,1.8,8,99.9999369043
497231,acidic,1.8,9,99.9999936904
497231,acidic,1.8,10,99.999999369
501035,basic,9.57,2,99.9999973085
501035,basic,9.57,3,99.9999730847
501035,basic,9.57,4,99.9997308472
501035,basic,9.57,5,99.9973085376
501035,basic,9.57,6,99.9730918944
501035,basic,9.57,7,99.731569011
501035,basic,9.57,8,97.3790100527
501035,basic,9.57,9,78.7926768077
501035,basic,9.57,10,27.0890037102
503697,basic,10.32,2,99.9999995214
503697,basic,10.32,3,99.9999952137
503697,basic,10.32,4,99.999952137
503697,basic,10.32,5,99.9995213722
503697,basic,10.32,6,99.9952139282
503697,basic,10.32,7,99.9521598885
503697,basic,10.32,8,99.5236498628
503697,basic,10.32,9,95.432321896
503697,basic,10.32,10,67.6301669493
505776,basic,9.67,2,99.999997862
505776,basic,9.67,3,99.9999786204
505776,basic,9.67,4,99.9997862042
505776,basic,9.67,5,99.9978620836
505776,basic,9.67,6,99.978624949
505776,basic,9.67,7,99.7866599041
505776,basic,9.67,8,97.9067899479
505776,basic,9.67,9,82.3861528506
505776,basic,9.67,10,31.8678164834
508604,basic,8.95,2,99.9999887798
508604,basic,8.95,3,99.9998877983
508604,basic,8.95,4,99.9988779941
508604,basic,8.95,5,99.9887810742
508604,basic,8.95,6,99.887923906
508604,basic,8.95,7,98.8904311134
508604,basic,8.95,8,89.9117371643
508604,basic,8.95,9,47.1249436108
508604,basic,8.95,10,8.18318247552
508667,basic,8.62,2,99.9999760117
508667,basic,8.62,3,99.9997601173
508667,basic,8.62,4,99.9976012246
508667,basic,8.62,5,99.9760174238
